date,dis,number,pm25,pm10,o3,no2,so2,co,tm,rh,ph
2019/4/15,SIHD,6,34.375,62,112,43.25,5.833333333,0.6425,14.2,55,0
2019/4/16,SIHD,3,18.5,50.125,106.75,36,5.666666667,0.529583333,15.6,59,0
2019/4/17,SIHD,3,43.16666667,56.45,116.625,43.375,5.375,0.597083333,17,74,0
2019/4/18,SIHD,5,45.875,68,169.375,42.875,7.458333333,0.697083333,21.4,66,0
2019/4/19,SIHD,2,43.13043478,50.56521739,84,46.73913043,5.608695652,0.596521739,18.8,89,0
2019/4/20,SIHD,6,19.36363636,31.22727273,88.375,29.63636364,5.5,0.504090909,21,80,1
2019/4/21,SIHD,5,25.66666667,35.76190476,43.375,38.75,5.333333333,0.5625,19.2,92,1
2019/4/22,SIHD,2,19.375,18.42105263,35.5,43.41666667,4.541666667,0.571666667,18.1,97,0
2019/4/23,SIHD,9,46.29166667,53.38888889,72.25,55.375,5.708333333,0.990416667,21.4,90,0
2019/4/24,SIHD,8,96.25,97,53.375,79.41666667,8.583333333,1.272916667,20.1,90,0
2019/4/25,SIHD,3,36.16666667,46.88235294,63.5,48.79166667,5.916666667,0.705833333,18.2,85,0
2019/4/26,SIHD,4,24.83333333,38.58333333,75.375,34.25,5.083333333,0.612083333,13.3,75,0
2019/4/27,SIHD,2,15.95833333,34.375,118.125,27.75,5.625,0.473333333,14.5,59,1
2019/4/28,SIHD,1,29.70833333,35.95454545,47.375,45.08333333,4.708333333,0.635416667,16.2,87,1
2019/4/29,SIHD,1,34.16666667,24.83333333,30.125,55.20833333,5.291666667,0.632916667,16.4,92,0
2019/4/30,SIHD,1,22.58333333,28.59090909,70.5,41.25,4.875,0.607083333,14.3,89,0
2019/5/1,SIHD,6,60.875,88.83333333,129.375,54.29166667,8.791666667,0.977083333,17.4,67,0
2019/5/2,SIHD,6,32.41666667,95.75,120.5,58.875,7.708333333,0.694166667,16.8,60,0
2019/5/3,SIHD,1,29.33333333,74,123,63.83333333,6.708333333,0.6475,17.9,53,0
2019/5/4,SIHD,5,34.91666667,67.66666667,147.125,55.91666667,7.625,0.6375,19.8,50,1
2019/5/5,SIHD,3,40.58333333,56.25,145.375,26.91666667,6.75,0.617916667,18.8,73,1
2019/5/6,SIHD,7,22.75,43.5,103.875,22.70833333,6.708333333,0.442083333,16.2,61,0
2019/5/7,SIHD,3,13.33333333,47.66666667,118.75,26.08333333,5.625,0.39875,16.2,42,0
2019/5/8,SIHD,4,16.875,44.83333333,119.625,28.375,6.166666667,0.432083333,17.4,60,0
2019/5/9,SIHD,6,35.5,57.83333333,187.5,42.54166667,8.666666667,0.606666667,19,65,0
2019/5/10,SIHD,1,37.52173913,53.65217391,164.1428571,34.73913043,8.130434783,0.532173913,20.1,65,0
2019/5/11,SIHD,8,40.66666667,60.75,209.625,41,8.625,0.615833333,22.3,56,1
2019/5/12,SIHD,4,35.70833333,54.33333333,169.125,33.375,7.458333333,0.57375,22,58,1
2019/5/13,SIHD,3,24.54166667,37.26086957,95.125,32.625,7.416666667,0.554583333,21.2,58,0
2019/5/14,SIHD,3,20.70833333,27.33333333,104.25,24.375,5.958333333,0.5475,19.3,78,0
2019/5/15,SIHD,5,20.66666667,23.81818182,57.125,27.83333333,5.625,0.550416667,20.1,88,0
2019/5/16,SIHD,4,42.83333333,59.64285714,45.125,41.66666667,6.125,0.6975,20.9,91,0
2019/5/17,SIHD,1,22.54166667,30.66666667,66.375,36.41666667,5.875,0.620833333,22.5,90,0
2019/5/18,SIHD,8,38.5,40.05555556,78.875,40.79166667,7.041666667,0.78,20.8,84,1
2019/5/19,SIHD,5,57.58333333,63.2173913,64.375,46.83333333,7.375,0.69875,21.2,81,1
2019/5/20,SIHD,8,29.91666667,68.66666667,111.125,36.5,7.375,0.49,20.7,50,0
2019/5/21,SIHD,6,31.04166667,83.125,167,52.70833333,8.958333333,0.53375,22.1,38,0
2019/5/22,SIHD,7,42.41666667,85.04166667,202.375,47.04166667,9.958333333,0.65125,24.7,41,0
2019/5/23,SIHD,1,61.875,101.4583333,263.125,54.66666667,11.04166667,0.7625,26,43,0
2019/5/24,SIHD,4,34.95833333,69.08333333,183.125,40.41666667,6.916666667,0.55125,27.6,34,0
2019/5/25,SIHD,2,23.16666667,51.625,124.125,16.83333333,5,0.483333333,25.2,64,1
2019/5/26,SIHD,4,21.16666667,30.41666667,80,17,4.541666667,0.549583333,22.6,89,1
2019/5/27,SIHD,5,28.95833333,36.875,101.625,21.66666667,4.958333333,0.69,22.9,81,0
2019/5/28,SIHD,4,11.66666667,29.625,112.125,25.125,4.791666667,0.444166667,21.3,47,0
2019/5/29,SIHD,3,24.58333333,51.25,103.75,73.5,6.541666667,0.640416667,21.9,51,0
2019/5/30,SIHD,6,24.29166667,45.875,137.375,45.70833333,5.583333333,0.5425,21.2,52,0
2019/5/31,SIHD,2,61.05,56.58333333,125.8571429,42.8,5.55,0.8645,20,80,0
2019/6/1,SIHD,5,33.95238095,36.76923077,107.4285714,31.57142857,5.095238095,0.597619048,20.8,74,1
2019/6/2,SIHD,5,19.65,28.44444444,122,24.85,4.95,0.5445,21.9,69,1
2019/6/3,SIHD,7,30.15,33.77777778,142.5714286,23.4,4.85,0.586,22.7,77,0
2019/6/4,SIHD,2,32.10526316,45.17647059,154.375,30.78947368,5.263157895,0.608421053,24,75,0
2019/6/5,SIHD,1,44.05,52.1875,144.125,22.75,4.25,0.5835,25,80,0
2019/6/6,SIHD,4,22.09090909,35.18181818,70.375,22.54545455,4.909090909,0.560909091,27.3,75,0
2019/6/7,SIHD,10,17.875,25.66666667,107.375,22.5,5.5,0.525,22.7,70,0
2019/6/8,SIHD,2,25.33333333,30.08333333,142.75,20.25,5.041666667,0.45625,23.2,75,1
2019/6/9,SIHD,7,26.66666667,31.5,139,17.33333333,4.791666667,0.449166667,23.9,79,1
2019/6/10,SIHD,3,40.70833333,46.29166667,107.875,30.54166667,5.333333333,0.614166667,23.9,81,0
2019/6/11,SIHD,6,26,30.86956522,114.75,22.2173913,4.956521739,0.422608696,22.9,76,0
2019/6/12,SIHD,1,17.91666667,26.91666667,109,21.29166667,4.791666667,0.355833333,22.6,71,0
2019/6/14,SIHD,2,16.41666667,22.75,120.625,22.41666667,4.958333333,0.360416667,21.8,71,0
2019/6/15,SIHD,5,53.91666667,68.83333333,209,41.83333333,9.375,0.655833333,24.3,70,1
2019/6/16,SIHD,2,76.5,89.5,219.5,40.70833333,11.08333333,0.7075,26.2,73,1
2019/6/17,SIHD,2,32.41666667,43.9047619,134.75,31.45833333,8.208333333,0.4825,27.2,57,0
2019/6/18,SIHD,2,18.375,17.875,57.625,34.5,4.916666667,0.5725,22.2,95,0
2019/6/19,SIHD,1,28.375,19.375,91.125,31.75,5,0.587916667,23.3,89,0
2019/6/20,SIHD,5,21.7826087,21.56521739,70.71428571,27.2173913,5.086956522,0.473913043,23.1,87,0
2019/6/21,SIHD,7,18.29166667,18.83333333,78,21.91666667,5.041666667,0.485,23.5,88,0
2019/6/22,SIHD,10,27.66666667,29.375,85.875,24.04166667,5.333333333,0.4975,23.1,80,1
2019/6/23,SIHD,9,26.875,31.125,112.5,18.79166667,5.041666667,0.48875,23.3,75,1
2019/6/24,SIHD,5,22.625,28.08333333,125.5,19.625,5.208333333,0.446666667,23.7,74,0
2019/6/25,SIHD,2,13.60869565,23.08695652,87.75,20.47826087,5,0.411304348,23.5,76,0
2019/6/26,SIHD,4,17.875,20.16666667,54.625,35.08333333,5.166666667,0.49625,22.7,92,0
2019/6/27,SIHD,3,32.95833333,28.04166667,123.5,32.45833333,5.375,0.519166667,24.6,90,0
2019/6/28,SIHD,6,41.91666667,41.83333333,174,32.45833333,6.583333333,0.5675,27.7,82,0
2019/6/29,SIHD,3,40.29166667,38.45833333,75.625,41.95833333,5.583333333,0.829583333,27.9,89,1
2019/6/30,SIHD,2,21.83333333,14.66666667,89.625,38.70833333,4.666666667,0.749166667,25.1,93,1
2019/7/1,SIHD,2,17.125,15,88.875,31.20833333,4.25,0.521666667,24.6,88,0
2019/7/2,SIHD,3,17.58333333,22.125,104.25,30.04166667,5,0.45625,23.6,91,0
2019/7/3,SIHD,3,22.79166667,28.29166667,121.375,22.83333333,4.5,0.438333333,24.7,85,0
2019/7/4,SIHD,5,36,37.79166667,123.75,28.83333333,4.75,0.495,24.9,81,0
2019/7/5,SIHD,4,36.125,35.625,100.25,29.25,5.666666667,0.465416667,25.2,79,0
2019/7/6,SIHD,5,37.5,32,121.5,23.45833333,5.041666667,0.421666667,26.3,79,1
2019/7/7,SIHD,1,32.17391304,35.34782609,171.5,29.34782609,5.217391304,0.607826087,26.8,78,1
2019/7/8,SIHD,3,55.41666667,51.125,168,33.29166667,7.291666667,0.7,25.6,79,0
2019/7/9,SIHD,1,15.7826087,16.7826087,71.625,22.08695652,4.869565217,0.399130435,23.4,91,0
2019/7/10,SIHD,1,14.70833333,18.75,66.125,31.75,4.875,0.4725,22.4,95,0
2019/7/11,SIHD,7,32.45833333,34.875,89.5,46.91666667,5.25,0.575416667,24.4,88,0
2019/7/12,SIHD,2,28.70833333,26.16666667,55.25,35.625,5,0.50125,24.1,93,0
2019/7/13,SIHD,3,8.416666667,10.08333333,90,26.70833333,4.25,0.439583333,22,96,1
2019/7/14,SIHD,5,30.91666667,29.41666667,145.75,35.41666667,5.708333333,0.534166667,25.2,79,1
2019/7/15,SIHD,1,21.95833333,27.16666667,114.625,24.95833333,5.208333333,0.4125,25.9,77,0
2019/7/16,SIHD,5,17,23.5,74.875,23.70833333,4.916666667,0.433333333,26,88,0
2019/7/17,SIHD,2,20.29166667,28.54166667,73.75,21.16666667,4.5,0.369166667,28.6,83,0
2019/7/18,SIHD,2,10.22727273,21.5,32,20,4.181818182,0.320909091,28.2,88,0
2019/7/19,SIHD,4,9.291666667,17.41666667,42.25,20.45833333,4.375,0.336666667,27.4,87,0
2019/7/20,SIHD,6,22.66666667,31.33333333,73.75,32.58333333,5.041666667,0.565833333,27.9,84,1
2019/7/21,SIHD,1,37.75,39.125,150.875,32.625,5.041666667,0.544583333,29.3,80,1
2019/7/22,SIHD,5,31.33333333,40.83333333,135.5,23.08333333,4.625,0.54125,30.5,80,0
2019/7/23,SIHD,4,23.375,37.95833333,166.75,26.25,5.083333333,0.52875,32.3,68,0
2019/7/24,SIHD,8,31.125,45.91666667,101.75,40.375,5.375,0.68875,31.5,77,0
2019/7/25,SIHD,1,36.25,50.58333333,121,44.625,5.166666667,0.734166667,31.1,77,0
2019/7/26,SIHD,1,46.95833333,59.58333333,154.25,45.25,5.25,0.774166667,32,78,0
2019/7/27,SIHD,3,35.875,48.70833333,125.125,41.79166667,5.75,0.703333333,30,80,1
2019/7/28,SIHD,10,20.58333333,33.75,120.875,20.66666667,5,0.49,31.2,74,1
2019/7/29,SIHD,5,15.79166667,28.91666667,140.375,20.5,5.208333333,0.446666667,32.3,67,0
2019/7/30,SIHD,6,14.875,30.66666667,145,23.375,6.041666667,0.4375,32.7,64,0
2019/7/31,SIHD,2,11.79166667,24.95833333,107.625,21.58333333,5.625,0.47625,31.7,64,0
2019/8/1,SIHD,6,9.083333333,23.33333333,73.125,17.75,5.041666667,0.439583333,31.3,67,0
2019/8/2,SIHD,6,8.166666667,21.33333333,48.875,17.16666667,4.791666667,0.374166667,30.3,72,0
2019/8/3,SIHD,3,12.625,24.375,44.125,18.91666667,6.125,0.394583333,28.5,84,1
2019/8/4,SIHD,4,5.958333333,15.125,35.125,23.54166667,4.375,0.470833333,NA,NA,1
2019/8/5,SIHD,2,9,23.22727273,37.14285714,19.5,5.045454545,0.448181818,29.1,81,0
2019/8/6,SIHD,3,17.22727273,25.40909091,68.125,19.27272727,5.954545455,0.420909091,29.5,77,0
2019/8/7,SIHD,6,24.56521739,35.65217391,76.125,18.60869565,5,0.433913043,29.6,76,0
2019/8/8,SIHD,3,11.95833333,25.54166667,28.875,16.33333333,5.166666667,0.404166667,30.1,83,0
2019/8/9,SIHD,2,11.40909091,26.54545455,25.125,11.36363636,4.863636364,0.419545455,28.6,87,0
2019/8/10,SIHD,2,11.47826087,19.65217391,50.42857143,6.434782609,4,0.47173913,27.4,95,1
2019/8/11,SIHD,3,8.166666667,13.5,66.125,15.25,4.208333333,0.46375,28.2,82,1
2019/8/12,SIHD,5,18.39130435,32.30434783,138.125,26.04347826,5.217391304,0.553478261,29.1,69,0
2019/8/13,SIHD,4,33.25,42.25,140.6666667,40.625,5.75,0.690625,29,80,0
2019/8/14,SIHD,7,43,50.85714286,205.8571429,44.95238095,6.380952381,0.877619048,29.1,78,0
2019/8/15,SIHD,7,43.04166667,45.375,153.125,33.33333333,6.833333333,1.066666667,29.1,71,0
2019/8/16,SIHD,4,45.25,53.83333333,212.375,30.625,6.291666667,1.009583333,28.9,74,0
2019/8/17,SIHD,5,53.625,64.91666667,240.375,32.875,7.375,0.88125,31.4,64,1
2019/8/18,SIHD,3,42,48.875,150.875,31.54166667,5.208333333,0.743333333,27.1,88,1
2019/8/19,SIHD,5,17.375,27.5,136.75,28.04166667,5.583333333,0.6175,27.4,78,0
2019/8/20,SIHD,3,15.08333333,24.66666667,118.375,24.25,5.583333333,0.584166667,27.2,74,0
2019/8/21,SIHD,5,24,39.76190476,168.875,34.42857143,6.904761905,0.677142857,28.3,70,0
2019/8/22,SIHD,2,37,54.16666667,162,26.33333333,5.666666667,0.67,28.6,75,0
2019/8/23,SIHD,2,36,42,NA,40,7,0.67,28.8,77,0
2019/8/24,SIHD,4,NA,NA,NA,NA,NA,NA,27.8,84,1
2019/8/25,SIHD,4,12.73333333,24.93333333,46.125,17,4.533333333,0.413333333,29.4,84,1
2019/8/26,SIHD,5,16.91666667,32.08333333,117.125,22.95833333,5.333333333,0.49,31.2,74,0
2019/8/27,SIHD,6,27.16666667,43.625,139.5,39.20833333,6.416666667,0.627083333,31.5,74,0
2019/8/28,SIHD,5,18.45833333,20.83333333,90.375,31.70833333,5.125,0.64625,27.1,90,0
2019/8/29,SIHD,5,21.08333333,22.79166667,62.625,43.375,4.958333333,0.702916667,22.1,93,0
2019/8/30,SIHD,2,60,57,NA,68,5,1.02,24.6,79,0
2019/8/31,SIHD,3,45.52173913,40,141.5,33.08695652,6.304347826,0.702173913,26.2,74,1
2019/9/1,SIHD,8,10.8,14.4,92.16666667,31.86666667,4.466666667,0.562,21.2,95,1
2019/9/2,SIHD,2,8.25,9.708333333,70.375,32.83333333,4.916666667,0.52625,22.8,96,0
2019/9/3,SIHD,3,21.81818182,30.90909091,28,64.45454545,5.090909091,0.723636364,23.8,95,0
2019/9/4,SIHD,5,30.61904762,27.28571429,43.5,52.19047619,5.904761905,0.727619048,24.8,93,0
2019/9/5,SIHD,4,12.08333333,17.29166667,26.5,34.08333333,5.791666667,0.5125,26.2,94,0
2019/9/6,SIHD,3,7.541666667,14.41666667,20.125,23.08333333,5.208333333,0.49875,25.9,92,0
2019/9/7,SIHD,6,19.83333333,34.08333333,112.75,32.95833333,6.5,0.637083333,26.4,77,1
2019/9/8,SIHD,11,34,42.20833333,150.25,34.625,6.5,0.712083333,26,79,1
2019/9/9,SIHD,9,24.41666667,33.70833333,88.25,35.83333333,6.5,0.62875,26.3,83,0
2019/9/10,SIHD,5,34.875,52.83333333,181.125,47.75,7,0.804166667,27.7,81,0
2019/9/11,SIHD,8,33.13043478,36.43478261,115,27.60869565,6.086956522,0.633478261,27.5,82,0
2019/9/12,SIHD,4,17.95833333,26.70833333,113.125,30.16666667,5.875,0.610833333,27,80,0
2019/9/13,SIHD,11,15.75,25.33333333,104.25,24.58333333,5.875,0.539583333,26.9,77,0
2019/9/14,SIHD,10,14.91304348,28.26086957,90.375,25.08695652,6.043478261,0.504782609,27.4,77,1
2019/9/15,SIHD,8,12.83333333,22.91666667,101.625,21.08333333,5.958333333,0.725833333,26,76,1
2019/9/16,SIHD,5,14.47826087,31.13043478,120.875,23.39130435,6.608695652,0.58173913,25.5,65,0
2019/9/17,SIHD,2,21.5,39.95454545,117.375,23.40909091,6.363636364,0.661363636,25.8,71,0
2019/9/18,SIHD,5,14.27272727,34.27272727,117.75,20.86363636,6.363636364,0.554545455,25.4,64,0
2019/9/19,SIHD,5,10.95454545,33.72727273,94,19.40909091,5.863636364,0.568181818,23.2,61,0
2019/9/20,SIHD,3,12.15789474,29.73684211,116.6666667,23.73684211,6.631578947,0.572105263,23.5,63,0
2019/9/21,SIHD,5,13.6,28.6,89,18.6,5.8,0.52,21.2,84,1
2019/9/22,SIHD,5,16.57142857,31,82.5,29.85714286,6,0.66,20.9,88,1
2019/9/23,SIHD,1,20.58333333,43.875,99.5,37.66666667,7.375,0.67375,22.8,71,0
2019/9/24,SIHD,3,35.13636364,58.95454545,148.8571429,62.95454545,9.727272727,0.871363636,22.2,72,0
2019/9/25,SIHD,3,49.59090909,57.59090909,152.8571429,57.22727273,8.5,0.855,22.3,73,0
2019/9/26,SIHD,3,23.45454545,31.81818182,125.5714286,36.59090909,6.863636364,0.59,22.5,73,0
2019/9/27,SIHD,5,25.08695652,34.69565217,114.5,40.39130435,7.043478261,0.574347826,22.9,73,0
2019/9/28,SIHD,5,36.2,42.65,100.7142857,38.4,6.8,0.5675,23.3,81,1
2019/9/29,SIHD,6,30.77272727,37.5,105.5714286,33.68181818,6.227272727,0.522272727,23.2,79,1
2019/9/30,SIHD,5,29.47826087,39.2173913,92,28.7826087,5.956521739,0.50826087,24,83,0
2019/10/1,SIHD,4,13.125,15.125,21.625,17.125,5.625,0.431666667,23.3,95,0
2019/10/2,SIHD,4,5.333333333,8.916666667,30,11.58333333,5.25,0.445833333,23.3,92,0
2019/10/3,SIHD,4,18.21428571,29.14285714,72.125,33.57142857,8.142857143,0.61,24,82,0
2019/10/4,SIHD,8,34.66666667,33.23809524,109.375,28.42857143,7.666666667,0.589047619,24.6,88,0
2019/10/5,SIHD,6,27.91666667,35.5,96.75,21.33333333,5.833333333,0.565,22.1,83,0
2019/10/6,SIHD,5,9.791666667,29.66666667,97.625,23,6.083333333,0.415833333,21.3,66,0
2019/10/7,SIHD,8,33.95833333,51.75,49.375,42.41666667,7.583333333,0.67875,20.1,82,0
2019/10/8,SIHD,3,57.125,53.20833333,59,48.875,9.333333333,1.053333333,18,80,0
2019/10/9,SIHD,6,47.45454545,51.72727273,87.375,48.27272727,8.590909091,0.783181818,19.8,73,0
2019/10/10,SIHD,2,16,38.1,118.75,36.35,9.5,0.473,22.8,68,0
2019/10/11,SIHD,4,41.73684211,51.42105263,61.625,45.78947368,10.63157895,0.680526316,22.3,85,0
2019/10/12,SIHD,4,29.45833333,43.125,120.125,27.875,7.416666667,0.5825,22.6,75,1
2019/10/13,SIHD,4,20.5,35.5,110.25,29.875,7.125,0.483333333,22.8,70,1
2019/10/14,SIHD,3,18.54166667,34.66666667,88.375,28.04166667,6.833333333,0.490416667,21,78,0
2019/10/15,SIHD,7,9.875,28.20833333,75.625,22.33333333,6.125,0.39625,17,58,0
2019/10/16,SIHD,4,16.91666667,36.29166667,86.875,38.91666667,6.791666667,0.4625,18,64,0
2019/10/17,SIHD,6,20.91666667,37.75,91.25,39.54166667,7.583333333,0.567916667,19.6,69,0
2019/10/18,SIHD,5,17.375,31.875,104.5,38.08333333,7.166666667,0.499166667,19.7,61,0
2019/10/19,SIHD,2,34.08333333,43.875,127.5,46.95833333,7.583333333,0.60625,19.4,66,1
2019/10/20,SIHD,5,43.91666667,48.45833333,143.5,55.04166667,7.916666667,0.7125,18.1,74,1
2019/10/21,SIHD,6,35.41666667,37.75,121.125,45.125,7.375,0.614166667,18.6,71,0
2019/10/22,SIHD,5,30,41.375,114.125,58.125,7.541666667,0.58,18.2,74,0
2019/10/23,SIHD,2,36.20833333,45.95833333,120.375,44.45833333,7.458333333,0.56625,20.5,70,0
2019/10/24,SIHD,4,27.375,37.95833333,112.875,43.83333333,7.416666667,0.553333333,20.4,73,0
2019/10/25,SIHD,2,46.875,63.29166667,133.5,51.70833333,8.666666667,0.685,19,80,0
2019/10/26,SIHD,8,21.125,35.25,72.5,29.91666667,6.833333333,0.495833333,17.7,68,1
2019/10/27,SIHD,5,20.66666667,39.45833333,65.125,51.125,7.5,0.532916667,15.9,64,1
2019/10/28,SIHD,1,59.58333333,63.66666667,86.125,75.58333333,8.541666667,0.89625,15.7,78,0
2019/10/29,SIHD,3,73.41666667,202.7083333,99,71.375,12.25,1.031666667,16.9,70,0
2019/10/30,SIHD,1,46.04166667,212.6666667,98.75,79.70833333,9.833333333,0.807083333,15.8,74,0
2019/11/1,SIHD,2,41.66666667,109.75,126.25,68.20833333,9.041666667,0.66,17.3,77,0
2019/11/2,SIHD,7,71.5,146.9583333,169.375,62.54166667,9.291666667,0.890416667,17.7,79,1
2019/11/3,SIHD,3,30.45833333,49.58333333,103.875,35.54166667,8.083333333,0.60125,19.2,71,1
2019/11/4,SIHD,3,31.91666667,50.58333333,111.875,33.375,7.708333333,0.753333333,18.3,70,0
2019/11/5,SIHD,4,15.56521739,29.7826087,98,35.13043478,7.173913043,0.508695652,16.7,64,0
2019/11/6,SIHD,5,14.875,26.875,89.875,45.95833333,7.416666667,0.542916667,16.4,69,0
2019/11/7,SIHD,1,32.41666667,42.08333333,110.75,42.08333333,7.625,0.714166667,17.5,69,0
2019/11/8,SIHD,5,13.45833333,29.29166667,88.875,27.95833333,6.708333333,0.455833333,15.4,58,0
2019/11/9,SIHD,6,12.34782609,25.69565217,91.71428571,43.69565217,7.260869565,0.479565217,15.1,57,1
2019/11/10,SIHD,4,38.45833333,60.83333333,124.5,56.70833333,8.958333333,0.697916667,15.2,66,1
2019/11/11,SIHD,4,44.54166667,103.0416667,77.25,75.95833333,11.75,0.89375,15.6,51,0
2019/11/12,SIHD,3,26.125,77.625,70.75,60.58333333,7.708333333,0.627916667,16,75,0
2019/11/13,SIHD,1,55.58333333,77.29166667,74,56.375,9.375,0.925,18.3,66,0
2019/11/14,SIHD,7,20.95833333,85.66666667,76.625,38.375,7.208333333,0.59375,14.4,48,0
2019/11/15,SIHD,2,20.625,61.41666667,106.375,49.16666667,8.333333333,0.585833333,14.3,72,0
2019/11/16,SIHD,7,23,50.95833333,105.5,48.29166667,9.041666667,0.537916667,18.3,66,1
2019/11/17,SIHD,9,29.75,59.58333333,80.375,50.91666667,9.25,0.662916667,20.6,68,1
2019/11/18,SIHD,5,50.91666667,118,27.75,37.04166667,6.958333333,0.74125,11.5,65,0
2019/11/19,SIHD,6,33.79166667,140.2083333,64.125,36,9.166666667,0.610833333,9.3,48,0
2019/11/20,SIHD,3,23.04166667,80.625,74.75,48.95833333,7.375,0.57,11.9,59,0
2019/11/21,SIHD,6,13.75,35.375,62.25,54.33333333,6.916666667,0.525833333,14.6,69,0
2019/11/22,SIHD,6,25.16666667,50.375,46.5,63.875,9.041666667,0.5825,16.9,91,0
2019/11/23,SIHD,3,21.54166667,37.70833333,39,58.625,6.958333333,0.539583333,18.7,93,1
2019/11/24,SIHD,9,36.29166667,38.41666667,60.125,45.41666667,6.666666667,0.716666667,18,89,1
2019/11/25,SIHD,2,13.56521739,30.47826087,50.28571429,26.2173913,5.304347826,0.415652174,9.7,68,0
2019/11/26,SIHD,6,16.29166667,29,44.125,42.58333333,6,0.4875,10.2,69,0
2019/11/27,SIHD,6,17.08333333,20.04166667,49.625,39,5.416666667,0.475833333,9.6,88,0
2019/11/28,SIHD,7,16.625,31.54166667,54.375,29.29166667,5.958333333,0.499583333,9.5,63,0
2019/11/29,SIHD,5,17.33333333,32.375,44.25,41.83333333,6.291666667,0.507083333,10.5,67,0
2019/11/30,SIHD,3,15.04166667,25.33333333,35.625,58.79166667,5.541666667,0.500833333,11.3,89,1
2019/12/1,SIHD,3,26.33333333,21.125,14.375,43.08333333,5.416666667,0.843333333,9.4,92,1
2019/12/2,SIHD,4,67.20833333,61,54,58.33333333,11.95833333,1.116666667,6.9,63,0
2019/12/3,SIHD,7,80.95652174,82.7826087,60.625,90,14.7826087,1.08173913,5.6,63,0
2019/12/4,SIHD,6,108.0416667,102.5833333,43.625,115.9583333,15.20833333,1.3625,6.3,68,0
2019/12/5,SIHD,5,57.45833333,56.375,69.625,66.08333333,11.08333333,0.70125,8.6,66,0
2019/12/6,SIHD,3,13.70833333,22.20833333,76,30.16666667,5.916666667,0.374583333,8,59,0
2019/12/7,SIHD,7,36.83333333,45,81.875,61.625,9.166666667,0.577916667,5.7,65,1
2019/12/8,SIHD,7,72.75,75.41666667,74.625,95.625,12.5,0.98625,4.3,79,1
2019/12/9,SIHD,6,87,81.7826087,66.25,100.0434783,11.65217391,0.905652174,7.5,75,0
2019/12/10,SIHD,11,72.54166667,74.875,74,107.75,12.04166667,0.919583333,9.4,75,0
2019/12/11,SIHD,6,112.4782609,115,83.42857143,98.91304348,13.82608696,1.329565217,9.6,73,0
2019/12/12,SIHD,3,34.58333333,44.33333333,70.25,58.91666667,8.333333333,0.74375,9.4,64,0
2019/12/13,SIHD,7,30.83333333,54,73,70.45833333,8.541666667,0.726666667,9.7,75,0
2019/12/14,SIHD,4,58.375,71.91666667,71,68.79166667,9.291666667,0.90625,10.7,83,1
2019/12/15,SIHD,2,17.04166667,30.91666667,59.125,42.75,6.625,0.496666667,13.1,78,1
2019/12/16,SIHD,2,33.29166667,47.45833333,60.875,57.25,6.791666667,0.691666667,15.4,88,0
2019/12/17,SIHD,4,74.83333333,62.375,10.25,61.45833333,7.833333333,1.208333333,12.9,90,0
2019/12/18,SIHD,8,31.45833333,32.75,47.625,34.95833333,5.416666667,0.675833333,8.1,80,0
2019/12/19,SIHD,7,27.08333333,30.20833333,30.75,42.66666667,6.083333333,0.582916667,6.5,78,0
2019/12/20,SIHD,8,40.08333333,40.875,51.5,52.58333333,7.416666667,0.716666667,8.1,70,0
2019/12/21,SIHD,6,30.04166667,26.04166667,58.25,50.79166667,5.958333333,0.624166667,9.4,90,1
2019/12/22,SIHD,5,17.54166667,20.04166667,58.5,46,5.75,0.618333333,10.7,88,1
2019/12/23,SIHD,4,31.91666667,30,65.375,51.75,6.125,0.696666667,10.2,86,0
2019/12/24,SIHD,3,34.45833333,35.91666667,49.125,43.70833333,6,0.679583333,10.4,87,0
2019/12/25,SIHD,7,27,31.25,32,65.95833333,6.458333333,0.661666667,12.4,91,0
2019/12/26,SIHD,3,32.41666667,25.29166667,24,46.20833333,5.75,0.957083333,9,89,0
2019/12/27,SIHD,6,69.79166667,67.20833333,48.75,64.125,9.833333333,0.977083333,4.3,69,0
2019/12/28,SIHD,8,75.83333333,68.79166667,74.75,68.875,10,0.958333333,6.3,80,1
2019/12/29,SIHD,8,40.45833333,44.33333333,25.625,63.75,8.083333333,0.630833333,11.8,85,1
2019/12/30,SIHD,7,78.08333333,61.33333333,81.5,51.95833333,9.916666667,0.868333333,9.6,81,0
2019/12/31,SIHD,4,18.125,32.375,51,27.04166667,6.5,0.404583333,3,60,0
2020/1/1,SIHD,5,14.20833333,23.66666667,59.75,41.625,6.25,0.418333333,4.4,74,1
2020/1/2,SIHD,4,23.04166667,38.375,24.75,64.91666667,7.041666667,0.56625,10.2,81,0
2020/1/3,SIHD,6,39.875,42.33333333,9.375,58.875,7.833333333,0.672083333,9.7,97,0
2020/1/4,SIHD,3,62.83333333,48.41666667,45.25,50.58333333,6.708333333,0.75125,9.4,88,1
2020/1/5,SIHD,6,42.45833333,39.45833333,54.5,50.41666667,6.833333333,0.645416667,11.5,81,1
2020/1/6,SIHD,3,23.20833333,31.625,68.625,46.16666667,7.375,0.642916667,17.3,79,0
2020/1/7,SIHD,2,33.20833333,31.25,11.625,51.83333333,6.291666667,1.15625,12.5,91,0
2020/1/8,SIHD,3,41.375,40.20833333,31.875,44.125,6.125,1.137916667,5.6,69,0
